userid,libraryid,seatid,created_at,action,actionfrom
4288,2,141,2020-03-03 10:30:30,cancel,system
282,2,136,2020-03-03 10:30:50,reserve,user
4734,2,111,2020-03-03 10:30:58,cancel,system
282,2,136,2020-03-03 10:31:05,confirm,user
2349,2,145,2020-03-03 10:31:08,cancel,user
4921,2,100,2020-03-03 10:31:12,cancel,system
5510,2,142,2020-03-03 10:32:17,cancel,system
4131,2,139,2020-03-03 10:33:50,cancel,system
4734,2,111,2020-03-03 10:33:52,reserve,user
5510,2,142,2020-03-03 10:34:05,reserve,user
2859,2,109,2020-03-03 10:34:14,confirm,user
4734,2,111,2020-03-03 10:34:18,confirm,user
4354,2,133,2020-03-03 10:34:23,cancel,user
3065,2,138,2020-03-03 10:35:19,cancel,user
702,2,155,2020-03-03 10:35:24,cancel,system
702,2,155,2020-03-03 10:35:46,reserve,user
702,2,155,2020-03-03 10:35:55,confirm,user
65,2,132,2020-03-03 10:36:01,cancel,system
5159,2,169,2020-03-03 10:36:22,cancel,system
3276,2,146,2020-03-03 10:36:36,cancel,user
5659,2,165,2020-03-03 10:37:26,cancel,system
3971,2,147,2020-03-03 10:37:38,cancel,user
5342,2,170,2020-03-03 10:37:48,cancel,user
1015,2,175,2020-03-03 10:37:49,confirm,user
925,2,176,2020-03-03 10:37:51,confirm,user
4405,2,172,2020-03-03 10:38:06,cancel,user
30,2,174,2020-03-03 10:38:11,cancel,system
4333,2,144,2020-03-03 10:38:25,cancel,user
3971,2,145,2020-03-03 10:38:29,reserve,user
1408,2,133,2020-03-03 10:38:36,reserve,user
3971,2,145,2020-03-03 10:38:38,confirm,user
1068,2,166,2020-03-03 10:38:39,cancel,system
1904,2,168,2020-03-03 10:38:50,cancel,system
1408,2,133,2020-03-03 10:38:53,confirm,user
5043,2,171,2020-03-03 10:39:03,cancel,user
1695,2,173,2020-03-03 10:39:04,confirm,user
5043,2,146,2020-03-03 10:39:09,reserve,user
5043,2,146,2020-03-03 10:39:23,confirm,user
4021,2,119,2020-03-03 10:40:06,cancel,user
1530,2,120,2020-03-03 10:40:07,cancel,user
3443,2,129,2020-03-03 10:40:10,cancel,system
3632,2,128,2020-03-03 10:40:26,cancel,system
3534,2,130,2020-03-03 10:40:32,cancel,system
4662,2,160,2020-03-03 10:41:51,confirm,user
4018,2,149,2020-03-03 10:41:55,cancel,system
4730,2,158,2020-03-03 10:41:55,confirm,user
1380,2,165,2020-03-03 10:42:34,reserve,user
2412,2,90,2020-03-03 10:42:44,confirm,user
3550,2,91,2020-03-03 10:43:11,confirm,user
201,2,152,2020-03-03 10:43:23,cancel,user
1380,2,165,2020-03-03 10:43:27,cancel,user
1380,2,171,2020-03-03 10:43:34,reserve,user
4618,2,123,2020-03-03 10:43:35,cancel,user
3209,2,99,2020-03-03 10:43:58,cancel,system
1809,2,95,2020-03-03 10:44:03,confirm,user
360,2,97,2020-03-03 10:44:24,confirm,user
1380,2,171,2020-03-03 10:45:30,confirm,user
6,2,164,2020-03-03 10:46:16,cancel,system
4294,2,89,2020-03-03 10:47:41,cancel,system
1904,2,144,2020-03-03 10:48:08,reserve,user
3993,2,6,2020-03-03 10:48:47,confirm,user
3710,2,5,2020-03-03 10:48:53,confirm,user
700,2,3,2020-03-03 10:49:18,confirm,user
2566,2,104,2020-03-03 10:49:19,confirm,user
5722,2,102,2020-03-03 10:49:41,confirm,user
1202,2,99,2020-03-03 10:50:40,reserve,user
5001,2,100,2020-03-03 10:50:50,reserve,user
2997,2,152,2020-03-03 10:50:50,reserve,user
5001,2,100,2020-03-03 10:50:57,cancel,user
1039,2,119,2020-03-03 10:51:07,reserve,user
5001,2,120,2020-03-03 10:51:08,reserve,user
5001,2,120,2020-03-03 10:51:17,confirm,user
2997,2,152,2020-03-03 10:51:17,confirm,user
1039,2,119,2020-03-03 10:51:18,confirm,user
1202,2,99,2020-03-03 10:51:19,confirm,user
2693,2,114,2020-03-03 10:51:29,confirm,user
571,2,116,2020-03-03 10:51:30,confirm,user
1068,2,167,2020-03-03 10:51:38,reserve,user
2025,2,168,2020-03-03 10:51:41,reserve,user
3220,2,107,2020-03-03 10:52:00,confirm,user
3355,2,110,2020-03-03 10:52:15,confirm,user
2039,2,2,2020-03-03 10:52:15,cancel,user
1068,2,167,2020-03-03 10:52:17,confirm,user
4014,2,117,2020-03-03 10:52:18,confirm,user
2025,2,168,2020-03-03 10:52:23,confirm,user
1620,2,115,2020-03-03 10:52:31,confirm,user
2914,2,165,2020-03-03 10:52:32,reserve,user
2914,2,165,2020-03-03 10:52:45,confirm,user
416,2,124,2020-03-03 10:53:04,confirm,user
5251,2,151,2020-03-03 10:53:05,cancel,system
4018,2,149,2020-03-03 10:53:53,reserve,user
3243,2,96,2020-03-03 10:54:00,cancel,system
4018,2,149,2020-03-03 10:54:10,confirm,user
3353,2,157,2020-03-03 10:54:30,cancel,system
1068,2,167,2020-03-03 10:54:44,cancel,user
3353,2,157,2020-03-03 10:54:52,reserve,user
2025,2,168,2020-03-03 10:55:01,cancel,user
1068,2,172,2020-03-03 10:55:01,reserve,user
3353,2,157,2020-03-03 10:55:07,confirm,user
2025,2,170,2020-03-03 10:55:08,reserve,user
1068,2,172,2020-03-03 10:55:30,confirm,user
2025,2,170,2020-03-03 10:55:36,confirm,user
3016,2,156,2020-03-03 10:56:05,confirm,user
4830,2,148,2020-03-03 10:57:08,cancel,system
5510,2,142,2020-03-03 10:59:06,cancel,system
3361,2,106,2020-03-03 10:59:31,cancel,system
4830,2,168,2020-03-03 10:59:35,reserve,user
4650,2,132,2020-03-03 11:01:46,reserve,user
2914,2,165,2020-03-03 11:02:14,cancel,user
2735,2,122,2020-03-03 11:02:18,reserve,user
4103,2,121,2020-03-03 11:02:18,reserve,user
4231,2,118,2020-03-03 11:02:40,confirm,user
1904,2,144,2020-03-03 11:02:40,cancel,user
4103,2,121,2020-03-03 11:02:59,confirm,user
2735,2,122,2020-03-03 11:03:09,confirm,user
855,2,137,2020-03-03 11:03:53,reserve,user
540,2,131,2020-03-03 11:04:16,cancel,system
5001,2,120,2020-03-03 11:04:19,confirm,user
2336,2,4,2020-03-03 11:04:42,cancel,system
1455,2,123,2020-03-03 11:04:49,reserve,user
2947,2,98,2020-03-03 11:04:54,confirm,user
1455,2,123,2020-03-03 11:05:08,confirm,user
3033,2,125,2020-03-03 11:05:10,cancel,system
4260,2,92,2020-03-03 11:05:27,cancel,system
3650,2,148,2020-03-03 11:05:49,reserve,user
3526,2,108,2020-03-03 11:06:00,confirm,user
1517,2,126,2020-03-03 11:06:01,cancel,system
2613,2,8,2020-03-03 11:06:26,cancel,system
3355,2,110,2020-03-03 11:08:25,confirm,user
4306,2,101,2020-03-03 11:08:31,cancel,system
267,2,103,2020-03-03 11:09:09,cancel,system
5062,2,135,2020-03-03 11:09:51,reserve,user
547,2,162,2020-03-03 11:11:57,cancel,user
5062,2,135,2020-03-03 11:12:31,confirm,user
1436,2,112,2020-03-03 11:12:33,confirm,user
855,2,137,2020-03-03 11:12:42,confirm,user
1482,2,113,2020-03-03 11:13:17,cancel,user
5067,2,94,2020-03-03 11:13:18,confirm,user
1482,2,113,2020-03-03 11:13:22,reserve,user
3650,2,148,2020-03-03 11:13:22,cancel,user
878,2,161,2020-03-03 11:13:45,confirm,user
4017,2,159,2020-03-03 11:14:16,confirm,user
3650,2,154,2020-03-03 11:14:46,reserve,user
4017,2,159,2020-03-03 11:14:49,cancel,user
4650,2,132,2020-03-03 11:14:52,confirm,user
4017,2,164,2020-03-03 11:14:58,reserve,user
3707,2,174,2020-03-03 11:15:04,reserve,user
3707,2,174,2020-03-03 11:15:10,cancel,user
1480,2,163,2020-03-03 11:15:11,confirm,user
4017,2,164,2020-03-03 11:15:12,confirm,user
1202,2,99,2020-03-03 11:17:04,confirm,user
3318,2,93,2020-03-03 11:18:39,confirm,user
5423,1,13,2020-03-03 11:20:04,cancel,system
1334,1,4,2020-03-03 11:20:05,confirm,user
282,2,136,2020-03-03 11:21:36,confirm,user
4921,2,100,2020-03-03 11:21:52,reserve,user
4921,2,100,2020-03-03 11:22:24,confirm,user
4466,1,6,2020-03-03 11:23:37,cancel,system
925,2,176,2020-03-03 11:23:39,confirm,user
1015,2,175,2020-03-03 11:23:40,confirm,user
2859,2,109,2020-03-03 11:24:21,cancel,user
2859,2,109,2020-03-03 11:24:27,reserve,user
4830,2,168,2020-03-03 11:24:36,cancel,system
4734,2,111,2020-03-03 11:25:26,cancel,user
4734,2,111,2020-03-03 11:25:31,reserve,user
2037,2,166,2020-03-03 11:25:33,reserve,user
624,2,153,2020-03-03 11:25:51,cancel,system
282,2,136,2020-03-03 11:26:03,cancel,user
5021,2,134,2020-03-03 11:26:04,cancel,system
282,2,168,2020-03-03 11:26:12,reserve,user
282,2,168,2020-03-03 11:26:47,confirm,user
2037,2,166,2020-03-03 11:26:52,confirm,user
5043,2,146,2020-03-03 11:29:17,confirm,user
1695,2,173,2020-03-03 11:29:22,confirm,user
544,2,103,2020-03-03 11:32:07,reserve,user
976,2,101,2020-03-03 11:33:00,reserve,user
702,2,155,2020-03-03 11:35:56,cancel,system
3361,2,106,2020-03-03 11:36:18,reserve,user
3361,2,106,2020-03-03 11:36:29,confirm,user
1482,2,113,2020-03-03 11:38:23,cancel,system
3971,2,145,2020-03-03 11:38:39,cancel,system
1408,2,133,2020-03-03 11:38:54,cancel,system
3650,2,154,2020-03-03 11:39:47,cancel,system
4734,2,111,2020-03-03 11:41:04,cancel,user
4734,2,111,2020-03-03 11:41:09,reserve,user
4662,2,160,2020-03-03 11:41:52,cancel,system
4730,2,158,2020-03-03 11:41:56,cancel,system
1380,2,171,2020-03-03 11:42:30,cancel,user
1380,2,171,2020-03-03 11:42:38,reserve,user
2412,2,90,2020-03-03 11:42:45,cancel,system
3220,2,107,2020-03-03 11:43:12,confirm,user
3550,2,91,2020-03-03 11:43:12,cancel,system
1039,2,119,2020-03-03 11:43:40,confirm,user
5001,2,120,2020-03-03 11:43:50,confirm,user
1809,2,95,2020-03-03 11:44:04,cancel,system
360,2,97,2020-03-03 11:44:25,cancel,system
3550,2,91,2020-03-03 11:44:28,reserve,user
3550,2,91,2020-03-03 11:44:34,confirm,user
3016,2,156,2020-03-03 11:44:48,confirm,user
4294,2,89,2020-03-03 11:44:54,reserve,user
4730,2,158,2020-03-03 11:45:08,reserve,user
2566,2,104,2020-03-03 11:45:10,confirm,user
5722,2,102,2020-03-03 11:45:12,confirm,user
4294,2,89,2020-03-03 11:45:21,confirm,user
2412,2,90,2020-03-03 11:45:48,reserve,user
2412,2,90,2020-03-03 11:46:21,confirm,user
2859,2,109,2020-03-03 11:47:37,cancel,user
2859,2,109,2020-03-03 11:47:46,reserve,user
1455,2,123,2020-03-03 11:48:07,cancel,user
544,2,103,2020-03-03 11:48:21,confirm,user
976,2,101,2020-03-03 11:48:23,confirm,user
4921,2,100,2020-03-03 11:48:24,confirm,user
2947,2,98,2020-03-03 11:48:27,confirm,user
3993,2,6,2020-03-03 11:48:48,cancel,system
3710,2,5,2020-03-03 11:48:54,cancel,system
700,2,3,2020-03-03 11:49:19,cancel,system
2037,2,166,2020-03-03 11:49:41,confirm,user
1695,2,173,2020-03-03 11:49:46,confirm,user
282,2,168,2020-03-03 11:49:51,confirm,user
2997,2,152,2020-03-03 11:51:18,cancel,system
2693,2,114,2020-03-03 11:51:30,cancel,system
571,2,116,2020-03-03 11:51:31,cancel,system
1620,2,115,2020-03-03 11:51:32,confirm,user
4014,2,117,2020-03-03 11:51:33,confirm,user
3016,2,156,2020-03-03 11:52:57,confirm,user
416,2,124,2020-03-03 11:53:05,cancel,system
624,2,153,2020-03-03 11:53:52,reserve,user
702,2,155,2020-03-03 11:53:54,reserve,user
4734,2,111,2020-03-03 11:54:01,confirm,user
4018,2,149,2020-03-03 11:54:11,cancel,system
3526,2,108,2020-03-03 11:54:28,confirm,user
3353,2,157,2020-03-03 11:54:56,confirm,user
2859,2,109,2020-03-03 11:54:59,confirm,user
1482,2,113,2020-03-03 11:55:07,reserve,user
1482,2,113,2020-03-03 11:55:14,confirm,user
1068,2,172,2020-03-03 11:55:31,cancel,system
3355,2,110,2020-03-03 11:55:33,confirm,user
2025,2,170,2020-03-03 11:55:37,cancel,system
4730,2,158,2020-03-03 11:55:50,cancel,user
4017,2,164,2020-03-03 11:55:56,cancel,user
1480,2,163,2020-03-03 11:56:00,cancel,user
4730,2,158,2020-03-03 11:56:01,reserve,user
878,2,161,2020-03-03 11:56:03,cancel,user
4752,2,97,2020-03-03 11:57:39,reserve,user
1490,2,163,2020-03-03 11:57:51,reserve,user
1490,2,163,2020-03-03 11:58:03,confirm,user
3099,2,164,2020-03-03 11:58:32,reserve,user
636,2,162,2020-03-03 11:58:47,reserve,user
3099,2,164,2020-03-03 12:00:01,confirm,user
4752,2,97,2020-03-03 12:00:12,cancel,user
4752,2,161,2020-03-03 12:00:18,reserve,user
636,2,162,2020-03-03 12:00:25,confirm,user
4752,2,161,2020-03-03 12:00:34,confirm,user
4231,2,118,2020-03-03 12:01:57,cancel,user
4103,2,121,2020-03-03 12:03:00,cancel,system
2735,2,122,2020-03-03 12:03:09,cancel,system
4103,2,147,2020-03-03 12:03:42,reserve,user
2735,2,149,2020-03-03 12:03:46,reserve,user
4103,2,147,2020-03-03 12:04:03,confirm,user
2735,2,149,2020-03-03 12:04:06,confirm,user
1799,2,165,2020-03-03 12:04:54,reserve,user
1380,2,171,2020-03-03 12:05:32,cancel,user
1380,2,171,2020-03-03 12:05:41,reserve,user
5001,2,120,2020-03-03 12:06:50,confirm,user
1039,2,119,2020-03-03 12:06:54,confirm,user
4188,3,4,2020-03-03 12:07:39,reserve,user
925,2,176,2020-03-03 12:07:47,cancel,user
1436,2,112,2020-03-03 12:08:10,cancel,user
1436,2,176,2020-03-03 12:08:16,reserve,user
702,2,155,2020-03-03 12:08:35,confirm,user
1015,2,175,2020-03-03 12:08:39,confirm,user
4188,3,4,2020-03-03 12:08:43,confirm,user
1436,2,176,2020-03-03 12:08:46,confirm,user
4525,2,174,2020-03-03 12:08:53,reserve,user
624,2,153,2020-03-03 12:10:01,confirm,user
4014,2,117,2020-03-03 12:10:31,cancel,user
1757,2,170,2020-03-03 12:10:40,reserve,user
1620,2,115,2020-03-03 12:10:49,cancel,user
1757,2,170,2020-03-03 12:11:11,confirm,user
2420,2,121,2020-03-03 12:12:14,reserve,user
1251,2,152,2020-03-03 12:12:23,reserve,user
5062,2,135,2020-03-03 12:12:32,cancel,system
1251,2,152,2020-03-03 12:12:33,confirm,user
855,2,137,2020-03-03 12:12:43,cancel,system
1251,2,152,2020-03-03 12:13:14,cancel,user
5067,2,94,2020-03-03 12:13:19,cancel,system
5062,2,117,2020-03-03 12:13:21,reserve,user
4730,2,158,2020-03-03 12:13:33,confirm,user
5062,2,117,2020-03-03 12:13:46,confirm,user
495,2,116,2020-03-03 12:13:59,reserve,user
855,2,115,2020-03-03 12:14:02,reserve,user
4650,2,132,2020-03-03 12:14:10,cancel,user
4650,2,114,2020-03-03 12:14:20,reserve,user
2420,2,121,2020-03-03 12:14:30,confirm,user
495,2,116,2020-03-03 12:14:41,confirm,user
4650,2,114,2020-03-03 12:14:44,confirm,user
5842,2,8,2020-03-03 12:14:55,reserve,user
855,2,115,2020-03-03 12:15:17,confirm,user
5842,2,8,2020-03-03 12:15:20,cancel,user
1265,2,160,2020-03-03 12:15:43,reserve,user
1202,2,99,2020-03-03 12:15:50,cancel,user
1388,2,94,2020-03-03 12:15:51,reserve,user
1202,2,99,2020-03-03 12:15:54,reserve,user
1265,2,160,2020-03-03 12:16:08,confirm,user
1388,2,94,2020-03-03 12:16:10,confirm,user
1676,2,112,2020-03-03 12:16:58,reserve,user
1676,2,112,2020-03-03 12:17:45,confirm,user
3318,2,93,2020-03-03 12:18:40,cancel,system
4156,2,128,2020-03-03 12:18:40,reserve,user
4156,2,128,2020-03-03 12:18:51,cancel,user
1334,1,4,2020-03-03 12:20:06,cancel,system
5043,2,146,2020-03-03 12:20:55,confirm,user
2997,2,152,2020-03-03 12:21:59,reserve,user
3550,2,91,2020-03-03 12:25:39,confirm,user
4939,2,169,2020-03-03 12:26:30,reserve,user
4939,2,169,2020-03-03 12:27:09,cancel,user
1380,2,171,2020-03-03 12:27:58,confirm,user
636,2,162,2020-03-03 12:28:21,confirm,user
716,2,169,2020-03-03 12:28:59,reserve,user
282,2,168,2020-03-03 12:29:02,confirm,user
2037,2,166,2020-03-03 12:29:03,confirm,user
1695,2,173,2020-03-03 12:29:14,confirm,user
1799,2,165,2020-03-03 12:29:55,cancel,system
716,2,169,2020-03-03 12:30:26,confirm,user
1695,2,173,2020-03-03 12:30:28,cancel,user
1695,2,167,2020-03-03 12:30:35,reserve,user
1695,2,167,2020-03-03 12:31:03,confirm,user
3310,2,97,2020-03-03 12:32:35,reserve,user
3310,2,97,2020-03-03 12:32:48,cancel,user
4525,2,174,2020-03-03 12:33:54,cancel,system
4525,2,174,2020-03-03 12:34:02,reserve,user
2515,2,145,2020-03-03 12:34:25,reserve,user
757,2,7,2020-03-03 12:34:29,reserve,user
2515,2,145,2020-03-03 12:34:36,confirm,user
1202,2,99,2020-03-03 12:36:22,cancel,user
3361,2,106,2020-03-03 12:36:30,cancel,system
757,2,7,2020-03-03 12:36:32,cancel,user
757,2,126,2020-03-03 12:36:41,reserve,user
757,2,126,2020-03-03 12:36:56,confirm,user
1929,2,159,2020-03-03 12:37:44,reserve,user
4835,2,123,2020-03-03 12:37:58,reserve,user
1759,2,105,2020-03-03 12:38:40,reserve,user
1929,2,159,2020-03-03 12:38:40,confirm,user
1603,2,97,2020-03-03 12:39:10,reserve,user
2907,2,99,2020-03-03 12:39:13,reserve,user
1759,2,105,2020-03-03 12:39:15,cancel,user
1759,2,95,2020-03-03 12:39:27,reserve,user
3932,2,93,2020-03-03 12:39:37,reserve,user
4162,2,96,2020-03-03 12:39:52,reserve,user
544,2,103,2020-03-03 12:40:13,confirm,user
3220,2,107,2020-03-03 12:43:13,cancel,system
2947,2,98,2020-03-03 12:44:09,cancel,user
2947,2,98,2020-03-03 12:44:14,reserve,user
2566,2,104,2020-03-03 12:45:11,cancel,system
1015,2,175,2020-03-03 12:45:12,confirm,user
5722,2,102,2020-03-03 12:45:13,cancel,system
4294,2,89,2020-03-03 12:45:22,cancel,system
4921,2,100,2020-03-03 12:45:34,cancel,user
2859,2,109,2020-03-03 12:45:37,cancel,user
4921,2,100,2020-03-03 12:45:38,reserve,user
2859,2,109,2020-03-03 12:45:44,reserve,user
3355,2,110,2020-03-03 12:45:52,confirm,user
1436,2,176,2020-03-03 12:45:59,confirm,user
2412,2,90,2020-03-03 12:46:22,cancel,system
976,2,101,2020-03-03 12:46:43,cancel,user
976,2,102,2020-03-03 12:46:54,reserve,user
2997,2,152,2020-03-03 12:47:00,cancel,system
976,2,102,2020-03-03 12:47:06,confirm,user
3353,2,157,2020-03-03 12:47:44,cancel,user
5043,2,146,2020-03-03 12:47:55,cancel,user
3764,2,7,2020-03-03 12:48:36,reserve,user
1929,2,159,2020-03-03 12:49:28,cancel,user
4730,2,158,2020-03-03 12:49:32,cancel,user
1929,2,157,2020-03-03 12:49:33,reserve,user
4730,2,173,2020-03-03 12:50:13,reserve,user
2212,2,5,2020-03-03 12:50:30,reserve,user
4730,2,173,2020-03-03 12:50:32,confirm,user
1039,2,119,2020-03-03 12:50:44,confirm,user
3764,2,7,2020-03-03 12:50:49,confirm,user
2212,2,5,2020-03-03 12:50:50,confirm,user
1929,2,157,2020-03-03 12:50:53,confirm,user
4752,2,161,2020-03-03 12:51:02,confirm,user
1759,2,95,2020-03-03 12:51:18,cancel,user
1265,2,160,2020-03-03 12:51:47,cancel,user
1265,2,158,2020-03-03 12:51:51,reserve,user
1482,2,113,2020-03-03 12:52:37,cancel,user
1265,2,158,2020-03-03 12:52:38,confirm,user
1482,2,113,2020-03-03 12:52:57,reserve,user
4734,2,111,2020-03-03 12:52:58,cancel,user
3016,2,156,2020-03-03 12:52:58,cancel,system
3099,2,164,2020-03-03 12:53:01,confirm,user
4734,2,111,2020-03-03 12:53:04,reserve,user
428,2,146,2020-03-03 12:53:12,reserve,user
5001,2,120,2020-03-03 12:53:19,confirm,user
3526,2,108,2020-03-03 12:53:37,confirm,user
2336,2,1,2020-03-03 12:53:43,reserve,user
2851,2,90,2020-03-03 12:54:33,reserve,user
2336,2,1,2020-03-03 12:54:36,confirm,user
428,2,146,2020-03-03 12:55:46,cancel,user
5442,2,105,2020-03-03 12:57:01,reserve,user
5886,2,107,2020-03-03 12:57:24,reserve,user
2926,2,106,2020-03-03 12:57:29,reserve,user
1490,2,163,2020-03-03 12:58:04,cancel,system
1929,2,157,2020-03-03 12:58:11,cancel,user
428,2,160,2020-03-03 12:58:14,reserve,user
1929,2,163,2020-03-03 12:58:28,reserve,user
436,2,157,2020-03-03 12:58:41,reserve,user
1780,2,152,2020-03-03 12:58:42,reserve,user
4933,2,150,2020-03-03 12:58:49,reserve,user
5561,2,159,2020-03-03 12:58:50,reserve,user
4525,2,174,2020-03-03 12:59:03,cancel,system
806,2,172,2020-03-03 12:59:07,reserve,user
1929,2,163,2020-03-03 12:59:29,confirm,user
1068,2,154,2020-03-03 12:59:43,reserve,user
4525,2,174,2020-03-03 13:00:40,reserve,user
4650,2,114,2020-03-03 13:01:02,confirm,user
702,2,155,2020-03-03 13:01:59,confirm,user
624,2,153,2020-03-03 13:02:17,confirm,user
1603,2,97,2020-03-03 13:02:36,confirm,user
2907,2,99,2020-03-03 13:02:36,confirm,user
4835,2,123,2020-03-03 13:02:59,cancel,system
4188,3,4,2020-03-03 13:03:33,cancel,user
4103,2,147,2020-03-03 13:04:04,cancel,system
2907,2,99,2020-03-03 13:04:06,cancel,user
2735,2,149,2020-03-03 13:04:07,cancel,system
1603,2,97,2020-03-03 13:04:17,cancel,user
1603,2,146,2020-03-03 13:04:21,reserve,user
2907,2,148,2020-03-03 13:04:29,reserve,user
1603,2,146,2020-03-03 13:04:31,confirm,user
3932,2,93,2020-03-03 13:04:38,cancel,system
2907,2,148,2020-03-03 13:04:44,confirm,user
4162,2,96,2020-03-03 13:04:53,cancel,system
4260,2,96,2020-03-03 13:05:47,reserve,user
1477,2,4,2020-03-03 13:05:55,reserve,user
1477,2,4,2020-03-03 13:06:00,cancel,user
4183,2,151,2020-03-03 13:06:20,reserve,user
1477,2,149,2020-03-03 13:06:21,reserve,user
2936,2,99,2020-03-03 13:07:32,reserve,user
1757,2,170,2020-03-03 13:08:01,confirm,user
2947,2,98,2020-03-03 13:08:12,confirm,user
2936,2,99,2020-03-03 13:08:21,confirm,user
4921,2,100,2020-03-03 13:08:29,confirm,user
2563,2,156,2020-03-03 13:08:56,reserve,user
4183,2,151,2020-03-03 13:09:08,confirm,user
1477,2,149,2020-03-03 13:09:32,confirm,user
2563,2,156,2020-03-03 13:09:33,confirm,user
2851,2,90,2020-03-03 13:09:36,cancel,user
2851,2,90,2020-03-03 13:09:42,reserve,user
2859,2,109,2020-03-03 13:10:45,cancel,system
45,2,95,2020-03-03 13:10:49,reserve,user
3746,2,97,2020-03-03 13:10:56,reserve,user
4933,2,150,2020-03-03 13:11:10,confirm,user
45,2,95,2020-03-03 13:11:13,cancel,user
2859,2,109,2020-03-03 13:11:16,reserve,user
1780,2,152,2020-03-03 13:11:16,confirm,user
3746,2,97,2020-03-03 13:11:28,confirm,user
4294,2,89,2020-03-03 13:11:43,reserve,user
4734,2,111,2020-03-03 13:11:46,confirm,user
4294,2,89,2020-03-03 13:11:58,confirm,user
2859,2,109,2020-03-03 13:12:08,confirm,user
1482,2,113,2020-03-03 13:12:12,confirm,user
2412,2,92,2020-03-03 13:12:20,reserve,user
2412,2,92,2020-03-03 13:12:26,confirm,user
4332,2,142,2020-03-03 13:13:05,reserve,user
1080,2,140,2020-03-03 13:13:10,reserve,user
2997,2,135,2020-03-03 13:13:29,reserve,user
2465,2,139,2020-03-03 13:13:41,reserve,user
5062,2,117,2020-03-03 13:13:47,cancel,system
289,2,141,2020-03-03 13:13:56,reserve,user
2997,2,135,2020-03-03 13:13:59,confirm,user
5442,2,105,2020-03-03 13:14:12,cancel,user
2067,2,104,2020-03-03 13:14:16,reserve,user
5442,2,101,2020-03-03 13:14:21,reserve,user
2420,2,121,2020-03-03 13:14:31,cancel,system
5442,2,101,2020-03-03 13:14:32,confirm,user
1068,2,154,2020-03-03 13:14:35,confirm,user
495,2,116,2020-03-03 13:14:42,cancel,system
2465,2,139,2020-03-03 13:14:48,confirm,user
2926,2,106,2020-03-03 13:14:53,confirm,user
4332,2,142,2020-03-03 13:15:00,confirm,user
855,2,115,2020-03-03 13:15:18,cancel,system
1388,2,94,2020-03-03 13:16:11,cancel,system
1676,2,112,2020-03-03 13:16:17,confirm,user
436,2,157,2020-03-03 13:16:22,confirm,user
428,2,160,2020-03-03 13:16:31,confirm,user
495,2,116,2020-03-03 13:16:32,reserve,user
5561,2,159,2020-03-03 13:16:36,confirm,user
5062,2,117,2020-03-03 13:16:55,reserve,user
855,2,115,2020-03-03 13:17:00,reserve,user
3361,2,105,2020-03-03 13:17:18,reserve,user
2926,2,106,2020-03-03 13:18:20,cancel,user
2039,2,122,2020-03-03 13:18:24,reserve,user
3361,2,105,2020-03-03 13:18:25,confirm,user
